uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000041, 119.467699766, 129.571499825, 109.383299828, 135.285999775, 110.382499933, 131.323799849, 119.584599972, 110.407599926, 131.348799944, 129.391400099, 119.453299999, 108.152699947, 119.467399836, 119.44630003, 129.613899708, 
unit.000040, 119.248799801, 123.47609973, 108.797599792, 126.878599882, 109.818499804, 125.587999821, 119.288199902, 109.843599796, 125.613199949, 123.457000017, 119.234400034, 108.151599884, 119.248599768, 119.227699995, 123.47879982, 
unit.000120, 140.63079977, 144.379199743, 139.297099829, 147.455099821, 140.291599751, 144.806299925, 140.627300024, 140.316899776, 144.831599951, 144.382499933, 140.61590004, 139.169799805, 140.63049984, 140.574500084, 144.384999752, 
unit.000121, 140.687299728, 144.482499838, 139.430499792, 147.505999804, 140.29219985, 145.973599911, 140.683899879, 140.31739974, 145.998899937, 144.486099958, 140.672499895, 139.302399874, 140.686999798, 140.616999865, 144.485699892, 
unit.000122, 140.731899738, 144.490099907, 139.564299822, 147.556799889, 140.342599869, 146.024999857, 140.728399992, 140.368099928, 146.05009985, 144.487099886, 140.717000008, 139.436799765, 140.731599808, 140.673500061, 144.493299723, 
unit.000123, 140.769599915, 144.385699749, 139.697699785, 147.607599735, 140.343099833, 144.84499979, 140.76609993, 140.368599892, 144.870099783, 144.38319993, 140.754699945, 139.5697999, 140.769299746, 140.718100071, 144.388799906, 
unit.000124, 140.824699879, 144.392999887, 139.831699848, 147.658299923, 140.393699884, 144.895899773, 140.821199894, 140.418899775, 144.921099901, 144.38409996, 140.80979991, 139.703099728, 140.824399948, 140.755800009, 144.396099806, 
unit.000125, 140.882099867, 144.389399767, 139.963199854, 147.709199905, 140.394299746, 144.857299805, 140.878599882, 140.419499874, 144.882499933, 144.383599997, 140.86619997, 139.836499929, 140.881799936, 140.810899973, 144.392399788, 
unit.000049, 119.1941998, 123.486599684, 108.620199919, 127.084899902, 109.616799831, 125.429199934, 119.210799932, 109.641999722, 125.454199791, 123.458299875, 119.179800034, 108.161799908, 119.19389987, 119.172699928, 123.489199877, 
unit.000048, 119.270699739, 123.479599714, 108.848299742, 127.237299919, 109.869099855, 125.63869977, 119.307300091, 109.894299746, 125.663799763, 123.457400084, 119.25639987, 108.160899878, 119.270499945, 119.243299961, 123.482599735, 
unit.000151, 144.477299929, 922.81619978, 143.823299885, 932.986499786, 144.135299921, 924.59319973, 144.517699957, 144.160699844, 929.457699776, 922.819400072, 144.46269989, 143.69569993, 144.47699976, 144.456599951, 922.854099751, 
unit.000059, 119.711399794, 129.181399822, 109.787899733, 135.539299726, 110.788099766, 131.729799747, 119.870399952, 110.813199759, 131.754999876, 128.884399891, 119.697000027, 108.170999765, 119.711099863, 119.68840003, 129.207299709, 
unit.000126, 140.91629982, 144.396799803, 140.09559989, 147.760499954, 140.444499731, 144.907999754, 140.913000107, 140.469599724, 144.933099747, 144.384599924, 140.901200056, 139.96819973, 140.916099787, 140.867300034, 144.399699688, 
unit.000150, 144.470199823, 922.214099884, 143.686099768, 929.382899761, 144.133899927, 922.511299849, 144.507699966, 144.159099817, 927.078799725, 922.217000008, 144.455699921, 143.558399916, 144.46999979, 144.448699951, 922.276699781, 
unit.000127, 140.958899736, 144.486399889, 140.228599787, 147.811499834, 140.445099831, 145.99029994, 140.956199884, 140.470299721, 146.015699863, 144.486599922, 140.944000006, 140.101399899, 140.958599806, 140.902499914, 144.48939991, 
unit.000007, 119.202299833, 123.466599703, 108.645499945, 126.983199835, 109.666499853, 125.435799837, 119.22149992, 109.691499949, 125.46089983, 123.455899954, 119.187999964, 108.106299877, 119.2020998, 119.180599928, 123.46909976, 
unit.000319, 1496.68519974, 1498.22099972, 1493.69869995, 1499.86209989, 1493.98649979, 1498.80869985, 1496.68160009, 1494.01159978, 1498.83399987, 1498.22409987, 1496.67059994, 1493.56559992, 1496.68489981, 1494.54909992, 1498.22599983, 
unit.000318, 1470.73989987, 1472.0757997, 1469.96219993, 1473.62279987, 1470.1625998, 1473.01249981, 1470.73639989, 1470.18769979, 1473.03779984, 1472.0789001, 1470.72490001, 1469.83399987, 1470.73959994, 1470.71609998, 1472.08129978, 
unit.000312, 1021.45599985, 1023.04209971, 1020.24589992, 1024.29309988, 1020.72279978, 1023.1875999, 1021.45409989, 1020.74789977, 1023.21299982, 1023.03839993, 1021.44169998, 1020.11339974, 1021.45579982, 1021.43190002, 1023.04509974, 
unit.000199, 823.250299931, 829.963399887, 822.084799767, 952.004099846, 822.83529973, 945.78249979, 823.24819994, 822.860999823, 948.334399939, 829.962599993, 823.234099865, 821.929699898, 823.249899864, 823.136499882, 829.966099739, 
unit.000294, 1000.44169974, 1002.08929992, 998.958299875, 1007.47659993, 999.691999912, 1002.91279984, 1000.4382, 999.717299938, 1002.93819976, 1002.0927, 1000.42709994, 998.821899891, 1000.44149995, 1000.41790009, 1002.0915997, 
unit.000198, 823.150799751, 829.95909977, 821.91629982, 948.054699898, 822.775899887, 944.623299837, 823.148400068, 822.80099988, 946.940299749, 829.961299896, 823.134500027, 821.758999825, 823.150399923, 823.046999931, 829.96179986, 
unit.000006, 119.162199736, 123.483199835, 108.519199848, 127.033899784, 109.515299797, 125.327799797, 119.169399977, 109.54039979, 125.352999926, 123.457999945, 119.147700071, 108.104899883, 119.161999941, 119.140699863, 123.485999823, 
unit.000211, 850.730699778, 858.770499706, 849.318999767, 967.990599871, 850.022899866, 962.70359993, 850.730000019, 850.048299789, 964.992199898, 858.771199942, 850.712599993, 849.158799887, 850.729999781, 850.495899916, 858.774099827, 
unit.000054, 119.500499964, 129.61439991, 109.484899759, 134.116899729, 110.483699799, 131.425299883, 119.705199957, 110.508999825, 131.450499773, 129.391700029, 119.486099958, 108.16629982, 119.500199795, 119.479199886, 129.659499884, 
unit.000055, 119.829899788, 129.160699844, 110.091099739, 135.79309988, 111.093299866, 132.037599802, 120.023200035, 111.118299723, 132.062799931, 128.88380003, 119.815500021, 108.167299747, 119.829699755, 119.799299955, 129.180699825, 
unit.000056, 119.728399754, 129.081799746, 109.838299751, 135.945999861, 110.838699818, 131.780399799, 119.891900063, 110.863999844, 131.805699825, 128.882699966, 119.713999987, 108.168299913, 119.728199959, 119.705699921, 129.113599777, 
unit.000057, 119.186299801, 123.463399887, 108.59499979, 126.573199749, 109.615599871, 125.385299921, 119.200799942, 109.640899897, 125.410299778, 123.455499887, 119.171999931, 108.169199944, 119.186099768, 119.164599895, 123.465899706, 
unit.000119, 139.848499775, 141.918599844, 139.164199829, 147.350899935, 139.214399815, 143.424299955, 139.845000029, 139.239899874, 143.449399948, 141.861500025, 139.833999872, 139.029699802, 139.848299742, 139.810299873, 141.921799898, 
unit.000118, 139.823899746, 141.92599988, 139.02369976, 147.401799917, 139.213799953, 143.475099802, 139.8204, 139.239299774, 143.500199795, 141.862499952, 139.809299946, 138.894499779, 139.823699951, 139.774699926, 141.929099798, 
unit.000052, 119.564399958, 129.512999773, 109.611199856, 133.660999775, 110.635099888, 131.533799887, 119.758300066, 110.660299778, 131.558899879, 129.390399933, 119.549599886, 108.16449976, 119.564099789, 119.519000053, 129.542099714, 
unit.000053, 119.293199778, 130.103399754, 108.92419982, 133.71179986, 109.920999765, 130.873899937, 119.339799881, 109.946199894, 130.899399757, 129.799700022, 119.278899908, 108.16539979, 119.292999744, 119.271699905, 130.156999826, 
unit.000115, 139.695499897, 141.911099911, 138.622499943, 147.86289978, 139.111899853, 143.373599768, 139.691999912, 139.137199879, 143.398499727, 141.860699892, 139.680199862, 138.494399786, 139.695299864, 139.633300066, 141.914299726, 
unit.000114, 139.647899866, 141.922399759, 138.48879981, 147.913899899, 139.111299753, 143.460599899, 139.644299984, 139.136599779, 143.485899925, 141.861999989, 139.632400036, 138.360999823, 139.647699833, 139.609299898, 141.92539978, 
unit.000117, 139.788399935, 141.914999723, 138.888399839, 147.964999914, 139.162999868, 143.409699917, 139.784800053, 139.188099861, 143.434899807, 141.861099958, 139.773699999, 138.760499954, 139.788099766, 139.725699902, 141.917899847, 
unit.000116, 139.739299774, 141.929799795, 138.754799843, 148.020299911, 139.162399769, 143.511799812, 139.735699892, 139.188699722, 143.536899805, 141.862900019, 139.724699974, 138.627399921, 139.739099741, 139.681200027, 141.933899879, 
unit.000058, 119.401199818, 130.046199799, 109.206099749, 133.965099812, 110.23029995, 131.170799732, 119.477600098, 110.255299807, 131.195899725, 129.799000025, 119.386800051, 108.170099735, 119.400999784, 119.379600048, 130.077899694, 
unit.000139, 143.198599815, 850.131099701, 141.84589982, 859.266199827, 142.80279994, 852.355999947, 143.213500023, 142.82799983, 856.645899773, 850.134200096, 143.183700085, 141.718099833, 143.198299885, 143.176500082, 850.182599783, 
unit.000113, 139.629399776, 141.90749979, 138.35559988, 148.070999861, 139.061099768, 143.358899832, 139.630599976, 139.086399794, 143.383999825, 141.860199928, 139.608299971, 138.227499723, 139.625599861, 139.559599876, 141.910499811, 
unit.000112, 139.577799797, 141.755399704, 138.222499847, 148.121799946, 139.060399771, 143.308099747, 139.574300051, 139.085699797, 143.333099842, 141.758699894, 139.558700085, 138.093999863, 139.576599836, 139.51699996, 141.758899689, 
unit.000031, 119.508299828, 129.722299814, 109.510199785, 134.167499781, 110.53399992, 131.43239975, 119.71600008, 110.559099913, 131.457599878, 129.493799925, 119.493799925, 108.140399933, 119.508099794, 119.486799955, 129.765599728, 
unit.000005, 119.746499777, 128.977099895, 109.888999939, 134.268899918, 110.889799833, 131.831499815, 119.915499926, 110.915099859, 131.856699944, 128.880500078, 119.73210001, 108.103399754, 119.746199846, 119.72420001, 129.004499912, 
unit.000230, 895.731899738, 910.669699907, 893.725699902, 993.334299803, 894.337299824, 989.349099874, 895.733500004, 894.36289978, 991.604599953, 910.667700052, 895.710999966, 893.508599758, 895.730799913, 895.289399862, 910.67419982, 
unit.000161, 146.907999754, 855.253299713, 145.471899748, 862.718299866, 146.491599798, 856.672199726, 146.923500061, 146.516599894, 860.936799765, 855.256599903, 146.892999887, 145.343599796, 146.907699823, 146.885699987, 855.282899857, 
unit.000231, 896.220099926, 910.973899841, 893.958599806, 998.68149972, 894.416799784, 990.634299755, 896.222500086, 894.44209981, 992.891299725, 910.971899986, 896.199199915, 893.742799759, 896.21909976, 895.717200041, 910.978899717, 
unit.000281, 982.608799934, 983.943199873, 981.283199787, 989.314699888, 981.931199789, 984.494599819, 982.612600088, 981.956399918, 984.519699812, 983.943300009, 982.594399929, 981.15569973, 982.608599901, 982.586099863, 983.945999861, 
unit.000280, 982.599699736, 983.946599722, 981.149499893, 989.365799904, 981.905899763, 984.443699837, 982.600399971, 981.93149972, 984.468899727, 983.943700075, 982.585399866, 980.840699911, 982.599499941, 982.576900005, 983.949599743, 
unit.000283, 985.772599936, 987.352599859, 985.009499788, 989.416399956, 985.061599731, 987.927099943, 985.769099951, 985.086999893, 987.952299833, 987.355700016, 985.757999897, 984.88139987, 985.772299767, 985.749700069, 987.355499744, 
unit.000282, 982.617299795, 983.950099707, 981.417499781, 989.466999769, 981.956999779, 984.545399904, 982.623500109, 981.982099771, 984.571599722, 983.944099903, 982.602900028, 981.289899826, 982.617099762, 982.595099926, 983.952899694, 
unit.000285, 986.891199827, 988.86379981, 985.392099857, 993.387999773, 986.139499903, 990.48029995, 986.892400026, 986.164899826, 990.505599737, 988.860300064, 986.876899958, 985.263299942, 986.890999794, 986.869799852, 988.866899729, 
unit.000284, 986.883599758, 988.855999708, 985.142499924, 993.441299915, 986.115399837, 990.429099798, 986.881900072, 986.140599728, 990.454399824, 988.859499931, 986.868999958, 985.014799833, 986.883299828, 986.859299898, 988.859699726, 
unit.000287, 989.95359993, 991.462499857, 989.26429987, 993.492199898, 989.271199942, 991.630999804, 989.950099945, 989.296399832, 991.656399727, 991.465899944, 989.938999891, 989.135599852, 989.953299761, 989.928200006, 991.465799809, 
unit.000286, 986.898999929, 988.860299826, 985.525299788, 993.544099808, 986.166499853, 990.53159976, 986.902499914, 986.191799879, 990.556899786, 988.859899998, 986.88470006, 985.397399902, 986.898799896, 986.877599955, 988.863199711, 
unit.000289, 991.063699961, 992.364599705, 989.530499935, 998.740699768, 990.323799849, 992.917599916, 991.062599897, 990.348999739, 992.94299984, 992.368099928, 991.049099922, 989.402899742, 991.063399792, 991.040400028, 992.367699862, 
unit.000288, 991.071999788, 992.368299723, 989.39779973, 998.791399956, 990.349599838, 992.968899727, 991.073199987, 990.374899864, 992.99399972, 992.368599892, 991.057699919, 989.269699812, 991.071799755, 991.049799919, 992.37109971, 
unit.000233, 903.114499807, 915.492999792, 900.925799847, 998.857299805, 901.753399849, 993.071299791, 903.11680007, 901.779299736, 995.336399794, 915.490499973, 903.093400002, 900.676799774, 903.11349988, 902.645099878, 915.49759984, 
unit.000307, 1013.0532999, 1014.62079978, 1012.15399981, 1020.30899978, 1012.37059975, 1016.15739989, 1013.05699992, 1012.39559984, 1016.18269992, 1014.62080002, 1013.0388999, 1012.02569985, 1013.05309987, 1013.03119993, 1014.62639976, 
unit.000000, 119.532599926, 129.766299725, 109.585999727, 135.032699823, 110.585199833, 131.526699781, 119.74819994, 110.610399723, 131.551799774, 129.494199991, 119.518300056, 108.09589982, 119.532399893, 119.510799885, 129.774599791, 
unit.000209, 847.450699806, 854.953199863, 845.907899857, 963.704899788, 846.839599848, 960.376899719, 847.449599981, 846.865099907, 962.627399921, 854.954200029, 847.433000088, 845.723799944, 847.449999809, 847.238600016, 854.956699848, 
unit.000208, 846.152699947, 854.850799799, 845.706899881, 963.78339982, 845.751399755, 958.022699833, 846.151499987, 845.776699781, 960.349899769, 854.851900101, 846.135299921, 845.523799896, 846.152099848, 845.952800035, 854.858499765, 
unit.000111, 139.53069973, 142.106899738, 138.088899851, 148.172699928, 139.006099939, 143.627499819, 139.527299881, 139.031299829, 143.652599812, 141.966099977, 139.515899897, 137.958599806, 139.530399799, 139.391599894, 142.144299746, 
unit.000201, 829.928999901, 835.781299829, 828.681899786, 951.87349987, 829.071499825, 948.36109972, 829.92689991, 829.096899748, 950.771699905, 835.78309989, 829.912499905, 828.525599957, 829.928499937, 829.300199986, 835.784599781, 
unit.000200, 826.28399992, 833.573799849, 825.329399824, 951.949599743, 825.931799889, 946.991499901, 826.281800032, 825.957199812, 949.348399878, 833.575999975, 826.26760006, 825.173799753, 826.283499956, 826.172899961, 833.5776999, 
unit.000203, 833.731999874, 841.902699709, 832.25639987, 955.813199759, 833.257899761, 950.876499891, 833.739899874, 833.283799887, 953.167299747, 841.904299974, 833.660099983, 832.098799944, 833.731399775, 833.522500038, 841.906099796, 
unit.000202, 832.629399776, 838.28979969, 832.066699743, 955.890399933, 832.168699741, 949.400899887, 832.627500057, 832.19389987, 951.783499956, 838.291500092, 832.612799883, 831.909099817, 832.628899813, 832.480400085, 838.293399811, 
unit.000205, 839.969199896, 847.122199774, 838.909999847, 959.771399736, 839.499099731, 954.240199804, 839.967700005, 839.52429986, 956.486199856, 847.123800039, 839.952100039, 838.723999739, 839.968599796, 839.782500029, 847.125599861, 
unit.000131, 141.939999819, 798.117099762, 140.761799812, 814.922399759, 141.573399782, 808.20909977, 141.945899963, 141.598499775, 812.420799732, 798.119899988, 141.921599865, 140.634099722, 141.939699888, 141.914999962, 798.120499849, 
unit.000207, 843.173199892, 850.334899902, 842.338199854, 959.848099947, 842.655599833, 955.618199825, 843.171900034, 842.680699825, 957.97089982, 850.336100101, 843.155600071, 842.156499863, 843.172599792, 842.972300053, 850.338699818, 
unit.000206, 840.148799896, 847.223899841, 839.114999771, 959.92449975, 839.514899731, 953.219599724, 840.147399902, 839.540099859, 955.471199751, 847.225600004, 840.131500006, 838.932299852, 840.148199797, 839.95510006, 847.227199793, 
unit.000102, 138.131199837, 142.145199776, 136.890299797, 148.223499775, 137.775799751, 143.664399862, 138.127799988, 137.80189991, 143.690999746, 141.966899872, 138.116299868, 136.761299849, 138.130899906, 138.061199903, 142.166599751, 
unit.000317, 1468.36189985, 1485.30629969, 1466.37689972, 1492.25519991, 1467.0237999, 1486.4915998, 1468.3664, 1467.04949975, 1489.01789975, 1485.30159998, 1468.33730006, 1466.06469989, 1468.36039996, 1467.58679986, 1485.3113997, 
unit.000138, 142.085999966, 814.797899723, 141.711999893, 821.746499777, 141.725599766, 816.743699789, 142.092700005, 141.750599861, 821.044299841, 814.801300049, 142.068000078, 141.584599733, 142.085799932, 142.061500072, 814.907599688, 
unit.000101, 138.074999809, 141.960799694, 136.756199837, 148.681699753, 137.724999905, 143.525899887, 138.076099873, 137.750499725, 143.550899744, 141.964099884, 138.060100079, 136.628799915, 138.074699879, 138.000400066, 142.000999689, 
unit.000106, 138.398299932, 142.04039979, 137.421299934, 148.324999809, 137.877799749, 143.576699734, 138.394900084, 137.902799845, 143.601799726, 141.965199947, 138.38319993, 137.29399991, 138.397999763, 138.325200081, 142.061799765, 
unit.000082, 134.599799871, 136.823699713, 133.988099813, 139.139799833, 134.188099861, 137.327599764, 134.596299887, 134.213299751, 137.35289979, 136.827500105, 134.585200071, 133.860799789, 134.599599838, 134.557600021, 136.826599836, 
unit.000104, 138.247099876, 142.001899719, 137.156399727, 148.427499771, 137.8270998, 143.562799931, 138.243900061, 137.852199793, 143.587899923, 141.964799881, 138.232300043, 137.028499842, 138.246799946, 138.176399946, 142.039699793, 
unit.000105, 138.338899851, 142.167299747, 137.288899899, 148.478499889, 137.827599764, 143.678199768, 138.335500002, 137.852699757, 143.703199863, 141.967900038, 138.323899984, 137.161899805, 138.33859992, 138.236199856, 142.17539978, 
unit.000263, 957.419299841, 958.981199741, 956.164699793, 976.198899746, 956.568499804, 972.499199867, 957.417599916, 956.593699932, 972.52429986, 958.974900007, 957.404599905, 956.036599874, 957.419099808, 957.394799948, 958.984199762, 
unit.000238, 914.22239995, 928.145299911, 911.856899738, 1003.12619972, 912.227699757, 998.920399904, 914.225399971, 912.253099918, 1001.28009987, 928.14260006, 914.200700045, 911.634499788, 914.221299887, 913.631700039, 928.150699854, 
unit.000261, 953.397199869, 954.963999748, 952.340099812, 975.985999823, 952.407699823, 972.395099878, 953.398499966, 952.43329978, 972.420599937, 954.963999987, 953.382699966, 952.211899757, 953.396899939, 953.362299919, 954.966899872, 
unit.000260, 953.375899792, 954.967499733, 952.205899954, 976.145999908, 952.358899832, 972.342699766, 953.374799967, 952.384399891, 972.368799925, 954.964400053, 953.361500025, 952.077599764, 953.375699759, 953.352599859, 954.970499754, 
unit.000267, 961.75489974, 963.298999786, 960.24029994, 967.777799845, 960.778199911, 963.313899755, 961.756400108, 960.803299904, 963.338999748, 963.298599958, 961.740599871, 960.112499952, 961.754699945, 961.732699871, 963.301999807, 
unit.000266, 961.746299744, 963.302599907, 960.106999874, 967.82889986, 960.777499914, 963.262299776, 961.745599985, 960.802699804, 963.287599802, 963.299000025, 961.731999874, 959.978699923, 961.746099949, 961.72390008, 963.305899858, 
unit.000265, 961.737699747, 963.294999838, 959.972299814, 967.87989974, 960.727199793, 963.211099863, 961.734200001, 960.752599955, 963.236499786, 963.298099995, 961.723200083, 959.844599724, 961.737399817, 961.712300062, 963.298299789, 
unit.000239, 916.804099798, 930.656999826, 915.251099825, 1007.20459986, 915.403899908, 1000.53509974, 916.806799889, 915.429299831, 1002.87539983, 930.654399872, 916.782099962, 914.962799788, 916.802899837, 916.28640008, 930.661599874, 
unit.000110, 138.727799892, 142.176099777, 137.952499866, 148.630899906, 137.978999853, 143.716899872, 138.724499941, 138.004099846, 143.741899729, 141.968400002, 138.713000059, 137.825099945, 138.727499962, 138.642199993, 142.213399887, 
unit.000179, 150.397999763, 799.889499903, 149.403399944, 886.400599957, 150.031099796, 879.291699886, 150.437799931, 150.056299925, 883.820799828, 799.830199957, 150.3829, 149.274999857, 150.397599936, 150.368299961, 799.935899734, 
unit.000178, 150.382099867, 798.720699787, 149.269399881, 882.837399721, 149.982999802, 876.704599857, 150.418499947, 150.008099794, 881.673099756, 798.723999977, 150.3671, 149.140099764, 150.381799936, 150.359400034, 798.787499905, 
unit.000193, 812.647299767, 816.506299734, 811.789099932, 940.336999893, 812.327499866, 936.786099911, 812.644200087, 812.352599859, 939.040499926, 816.509299994, 812.631999969, 811.660199881, 812.646899939, 812.578799963, 816.509399891, 
unit.000316, 1445.75589991, 1462.46559978, 1443.92309976, 1469.70419979, 1444.57799983, 1463.3902998, 1445.76139998, 1444.60319972, 1465.83329988, 1462.46090007, 1445.73149991, 1443.62479973, 1445.75449991, 1445.03349996, 1462.47069979, 
unit.000296, 1000.51619983, 1002.0921998, 999.228699923, 1007.42459989, 999.742999792, 1003.0151999, 1000.51819992, 999.768199921, 1003.04069972, 1002.09319997, 1000.50189996, 999.101799726, 1000.51599979, 1000.49399996, 1002.09449983, 
unit.000297, 1005.24189973, 1006.99969983, 1003.05669975, 1011.74409986, 1003.90099978, 1008.18979979, 1005.23830009, 1003.92639995, 1008.21499991, 1007.00320005, 1005.22729993, 1002.92939973, 1005.2415998, 1004.64829993, 1007.00489974, 
unit.000310, 1017.28279996, 1018.82979989, 1016.21889973, 1024.58729982, 1016.56139994, 1019.94159985, 1017.28369999, 1016.58659983, 1019.96659994, 1018.82929993, 1017.26850009, 1016.08769989, 1017.28259993, 1017.26069999, 1018.83269978, 
unit.000295, 1000.50769997, 1002.09509969, 999.09469986, 1007.52739978, 999.71819973, 1002.96429992, 1000.50640011, 999.743399858, 1002.98959994, 1002.09360003, 1000.49329996, 998.967599869, 1000.5073998, 1000.42779994, 1002.09729981, 
unit.000292, 995.237199783, 996.8816998, 993.906899929, 1002.9678998, 994.533199787, 997.897699833, 995.24000001, 994.55829978, 997.922699928, 996.882499933, 995.222899914, 993.779399872, 995.23699975, 995.215899944, 996.883799791, 
unit.000293, 1000.52489996, 1002.09789991, 998.814899921, 1007.57819986, 999.769299746, 1003.06679988, 1000.53539991, 999.794299841, 1003.09469986, 1002.0940001, 1000.51069999, 998.676399946, 1000.52469993, 1000.50250006, 1002.1000998, 
unit.000290, 995.22179985, 996.878799915, 993.542299747, 1003.01889992, 994.482199907, 997.794699907, 995.218199968, 994.507499933, 997.820099831, 996.881999969, 995.207299948, 993.414099932, 995.22149992, 995.19569993, 996.881099701, 
unit.000291, 995.229499817, 996.884399891, 993.773999929, 1003.06959987, 994.508399725, 997.846299887, 995.228600025, 994.533599854, 997.87169981, 996.8829, 995.215199947, 993.645999908, 995.229299784, 995.207999945, 996.888199806, 
unit.000298, 1005.66819978, 1007.10049987, 1003.19109988, 1011.7954998, 1003.92599988, 1008.24059987, 1005.66470003, 1003.95129991, 1008.26569986, 1007.10400009, 1005.65359998, 1003.06329989, 1005.66789985, 1005.22810006, 1007.10279989, 
unit.000299, 1005.82339978, 1007.10609984, 1003.32989979, 1011.84659982, 1003.95189977, 1008.29149985, 1005.82809997, 1003.97749972, 1008.31669974, 1007.10489988, 1005.80909991, 1003.20259976, 1005.82319975, 1005.65450001, 1007.10839987, 
unit.000195, 815.775799751, 820.62349987, 815.096999884, 944.105999947, 815.49579978, 939.808399916, 815.773000002, 815.520899773, 942.208399773, 820.626300097, 815.760200024, 814.967899799, 815.775399923, 815.701200008, 820.626699686, 
unit.000194, 812.700899839, 826.748299837, 811.932499886, 940.28309989, 812.378599882, 937.469499826, 812.701800108, 812.403999805, 939.78219986, 826.751100063, 812.683799982, 811.803599834, 812.699799776, 812.633300066, 826.750799894, 
unit.000197, 820.019699812, 824.640599728, 818.650399923, 947.918399811, 819.677899837, 943.491599798, 820.02670002, 819.703299761, 945.755899906, 824.643100023, 819.960200071, 818.495299816, 820.019299746, 819.870899916, 824.643999815, 
unit.000196, 818.91689992, 823.435699701, 818.476499796, 947.977199793, 818.589999914, 942.259099722, 818.914400101, 818.615099907, 944.572399855, 823.438299894, 818.90109992, 818.346099854, 818.916399956, 818.832400084, 823.438999891, 
unit.000191, 796.12349987, 1456.54589987, 151.020099878, 1465.99629974, 151.315099955, 1457.4980998, 796.201099873, 151.340299845, 1462.70379972, 1456.54909992, 151.797399998, 150.888299942, 151.811999798, 151.750699997, 1456.60329986, 
unit.000190, 788.483399868, 1427.80009985, 150.882599831, 1443.55689979, 151.312199831, 1428.66729975, 788.480099916, 151.337399721, 1441.0389998, 1427.80209994, 151.7493999, 150.75459981, 151.76429987, 151.718800068, 1427.83299971, 
unit.000218, 867.474099874, 876.73789978, 866.393399954, 980.729099751, 866.78489995, 974.919699907, 867.473999977, 866.810499907, 977.180199862, 876.638200045, 867.45510006, 866.18239975, 867.473299742, 867.083699942, 876.741999865, 
unit.000219, 870.564999819, 880.046999693, 869.830999851, 980.831399918, 869.944499731, 976.032899857, 870.565599918, 869.972099781, 978.287999868, 879.950000048, 870.545799971, 869.615399837, 870.564199924, 870.226799965, 880.050899744, 
unit.000216, 865.180699825, 874.226699829, 862.966899872, 976.403899908, 863.602799892, 972.602699757, 865.180500031, 863.62869978, 974.842899799, 874.226700068, 865.162100077, 862.741599798, 865.179999828, 863.805999994, 874.232799768, 
unit.000217, 865.442599773, 874.529999733, 863.195099831, 981.121499777, 863.678899765, 973.659099817, 865.442699909, 863.704199791, 975.904999733, 874.529999971, 865.423699856, 862.983299732, 865.441799879, 865.166499853, 874.533999681, 
unit.000214, 857.127499819, 865.798099756, 856.33859992, 976.520099878, 856.39049983, 969.6941998, 857.127199888, 856.41569972, 971.951899767, 865.798500061, 857.109200001, 856.134899855, 857.126799822, 856.850300074, 865.801599741, 
unit.000215, 860.927399874, 872.018399715, 859.552499771, 976.615099907, 860.420799732, 971.31739974, 860.927000046, 860.446099758, 973.581999779, 872.018599987, 860.90899992, 859.33949995, 860.926699877, 860.628299952, 872.022299767, 
unit.000212, 853.572999954, 861.881599903, 852.737199783, 967.671299934, 853.132399797, 963.414999723, 853.572799921, 853.157699823, 965.671399832, 861.8822999, 853.554899931, 852.508299828, 853.572299957, 853.31340003, 861.885099888, 
unit.000213, 856.878499746, 865.629699707, 856.120299816, 971.990699768, 856.313099861, 965.74819994, 856.888299942, 856.339199781, 969.515099764, 865.595499992, 856.846199989, 855.886599779, 856.877799749, 856.602099895, 865.634299755, 
unit.000210, 850.509999752, 858.467199802, 849.143199921, 967.933399916, 849.948299885, 960.93149972, 850.509000063, 849.973799944, 963.18479991, 858.467999935, 850.492199898, 848.958799839, 850.509399891, 850.274100065, 858.470699787, 
unit.000148, 144.454899788, 804.223499775, 143.414999723, 838.649599791, 144.082999945, 831.18239975, 144.485500097, 144.108199835, 835.396699905, 804.154299974, 144.440099955, 143.286299944, 144.454599857, 144.429899931, 804.22699976, 
unit.000177, 150.328099966, 813.593799829, 149.134899855, 875.746399879, 149.880399942, 868.761799812, 150.324899912, 149.905899763, 872.968999863, 813.596999884, 150.312999964, 149.006499767, 150.3276999, 150.303600073, 813.630299807, 
unit.000176, 150.37319994, 821.02519989, 149.000899792, 882.785599947, 149.931799889, 874.665599823, 150.397500038, 149.956999779, 879.253899813, 821.028599977, 150.358200073, 148.866999865, 150.372899771, 150.342999935, 821.063499689, 
unit.000175, 149.208999872, 862.281699896, 148.861799955, 873.049899817, 148.902299881, 866.024499893, 149.338700056, 148.927599907, 870.365399837, 862.28489995, 149.194000006, 148.734199762, 149.208599806, 149.185299873, 862.32529974, 
unit.000174, 149.11439991, 895.400099754, 148.727499723, 914.907299757, 148.752099752, 907.549599886, 149.228100061, 148.777299881, 911.793899775, 895.311300039, 149.099400043, 148.599099874, 149.113999844, 149.092099905, 895.449799776, 
unit.000173, 149.104599953, 846.818499804, 148.593699932, 855.825399876, 148.748899937, 850.590599775, 149.197900057, 148.774899721, 854.913999796, 846.821700096, 149.08949995, 148.466099739, 149.104199886, 149.08010006, 846.882399797, 
