uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000325, 167.838099957, 882.092000008, 166.830900192, 956.68380022, 167.493700266, 948.516500235, 167.873000145, 167.518800259, 952.740800142, 882.092600107, 167.835600138, 166.703100204, 167.837700129, 167.77030015, 882.138900042, 
unit.000443, 948.961400032, 969.348199844, 945.623300076, 1162.69340014, 945.895500183, 1154.44710016, 948.972300053, 945.920700073, 1156.74040008, 969.296700001, 948.94990015, 945.343200207, 948.960000038, 946.391700029, 969.373899937, 
unit.000442, 944.092400074, 965.686699867, 941.58550024, 1162.82140017, 942.774900198, 1154.46810007, 944.113100052, 942.800200224, 1156.76110005, 965.6802001, 944.067300081, 941.340900183, 944.09100008, 943.396100044, 965.709500074, 
unit.000441, 942.985500097, 964.779999971, 941.312200069, 1158.09550023, 941.37040019, 1151.85370016, 942.996200085, 941.396400213, 1154.36470008, 964.773500204, 942.974500179, 941.039800167, 942.984200001, 942.35010004, 964.824599981, 
unit.000440, 940.396199942, 961.262399912, 937.735900164, 1158.22670007, 938.224400282, 1151.8512001, 940.407000065, 938.249700069, 1154.36820006, 961.255700111, 940.38560009, 937.502000093, 940.394900084, 939.742100239, 961.272300005, 
unit.000447, 958.7506001, 980.251199961, 957.001100063, 1162.92420006, 957.478200197, 1159.45840025, 958.762300014, 957.505900145, 1161.28910017, 980.242900133, 958.738700151, 956.704300165, 958.749200106, 958.049400091, 980.259799957, 
unit.000446, 952.021600008, 971.820199966, 949.791100264, 1162.97720027, 950.158800125, 1156.86580014, 952.033100128, 950.183900118, 1159.37780023, 971.812700033, 952.009600163, 949.487600088, 952.020100117, 951.296600103, 971.858799934, 
unit.000445, 951.299200058, 972.42599988, 949.456600189, 1174.05290008, 950.080300093, 1169.76440024, 951.310700178, 950.105600119, 1172.04900026, 972.419000149, 951.287500143, 949.070900202, 951.297800064, 950.587900162, 972.466399908, 
unit.000444, 949.698199987, 970.511399984, 945.932500124, 1163.03040028, 946.022600174, 1156.84630013, 949.709700108, 946.048300266, 1159.38080025, 970.504400015, 949.686500072, 945.652400255, 949.696700096, 948.958600044, 970.557600021, 
unit.000449, 963.134500027, 984.270099878, 960.906300068, 1168.39830017, 961.691300154, 1161.39190006, 963.14620018, 961.716500282, 1163.88110018, 984.262000084, 963.122400045, 960.62650013, 963.133000135, 962.283400059, 984.301599979, 
unit.000448, 959.475399971, 980.656300068, 957.281900167, 1168.5322001, 957.505400181, 1159.48710012, 959.487300158, 957.531200171, 1161.77630019, 980.649000168, 959.463300228, 957.031500101, 959.473999977, 958.748000145, 980.664700031, 
unit.000038, 128.078700066, 132.536000013, 117.65500021, 134.851200104, 118.451200247, 134.061500072, 128.277500153, 118.47630024, 134.088100195, 132.526000023, 128.076800108, 115.683000088, 128.078400135, 128.069700003, 132.538699865, 
unit.000102, 128.747900009, 139.620399952, 119.272000074, 145.102800131, 120.032500267, 141.156700134, 129.157000065, 120.057700157, 141.18200016, 139.417200089, 128.745900154, 115.742800236, 128.747600079, 128.738300085, 139.66869998, 
unit.000103, 128.840000153, 139.705199957, 119.525300264, 145.153700113, 120.286800146, 141.411000252, 129.341100216, 120.311900139, 141.436200142, 139.418400049, 128.838000059, 115.743800163, 128.839600086, 128.828500032, 139.741999865, 
unit.000100, 128.551900148, 144.034100056, 118.73630023, 151.525400162, 119.523500204, 145.187300205, 128.833900213, 119.548900127, 145.212500095, 142.744700193, 128.549900055, 115.741000175, 128.551599979, 128.543000221, 144.071500063, 
unit.000101, 128.641800165, 144.501600027, 119.019100189, 151.576100111, 119.77940011, 145.413500071, 128.975300074, 119.804400206, 145.438600063, 142.750699997, 128.639900208, 115.741900206, 128.641499996, 128.632300138, 144.524699926, 
unit.000106, 128.016600132, 138.568500042, 117.477800131, 145.204500198, 118.248800278, 139.614800215, 128.139400005, 118.274000168, 139.639900208, 137.900800228, 128.014800072, 115.746500254, 128.016400099, 128.007200003, 138.600399971, 
unit.000107, 128.213500023, 132.552099943, 117.907700062, 135.214600086, 118.709900141, 134.316400051, 128.420300007, 118.735800266, 134.341500282, 132.52820015, 128.211400032, 115.747400284, 128.213200092, 128.185400009, 132.554699898, 
unit.000104, 127.74360013, 137.514699936, 116.616300106, 145.25510025, 117.382800102, 138.745300055, 127.778800011, 117.408000231, 138.77030015, 137.273900032, 127.74180007, 115.744700193, 127.743400097, 127.73450017, 137.536299944, 
unit.000105, 127.880000114, 138.060199976, 117.047200203, 145.305600166, 117.838100195, 139.185800076, 127.956600189, 117.863200188, 139.211000204, 137.688600063, 127.878200054, 115.745600224, 127.879800081, 127.871500015, 138.090199947, 
unit.000263, 159.19810009, 822.183099985, 158.33460021, 877.746000051, 158.711300135, 870.621900082, 159.201600075, 158.736400127, 874.876000166, 822.147400141, 159.194900036, 158.206800222, 159.197700024, 159.180300236, 822.233099937, 
unit.000262, 159.182600021, 830.021800041, 158.198400259, 874.121800184, 158.709100246, 866.450400114, 159.186100006, 158.734300137, 870.768300056, 830.022600174, 159.179200172, 158.070000172, 159.182199955, 159.149900198, 830.067899942, 
unit.000261, 159.151299953, 161.370499849, 158.063200235, 165.92110014, 158.660500288, 162.435700178, 159.154800177, 158.685600281, 162.460800171, 161.366100073, 159.148800135, 157.929000139, 159.150900126, 159.096800089, 161.3743999, 
unit.000260, 159.098200083, 813.571199894, 157.923900127, 874.173100233, 158.657900095, 866.363500118, 159.102300167, 158.683300257, 870.595500231, 813.568900108, 159.095700026, 157.796200275, 159.097900152, 159.055600166, 813.573699951, 
unit.000267, 160.245599985, 164.299000025, 158.876400232, 170.068700075, 159.839500189, 165.82640028, 160.249100208, 159.864600182, 165.852000237, 164.29880023, 160.243200064, 158.748200178, 160.245300055, 160.145800114, 164.36680007, 
unit.000266, 159.354599953, 827.699699879, 158.740700245, 877.797800064, 158.810600281, 870.794500113, 159.358200073, 158.835800171, 875.132500172, 827.700400114, 159.352000237, 158.613000154, 159.354200125, 159.295700073, 827.762599945, 
unit.000265, 159.297100067, 161.90719986, 158.603500128, 165.976900101, 158.76210022, 162.53910017, 159.300700188, 158.787200212, 162.564100266, 161.879300117, 159.294500113, 158.476100206, 159.296700001, 159.262000084, 161.970200062, 
unit.000264, 159.263499975, 161.878200054, 158.469000101, 166.028900146, 158.759900093, 162.537900209, 159.267000198, 158.785000086, 162.563000202, 161.878400087, 159.260900021, 158.34100008, 159.263100147, 159.196100235, 161.906199932, 
unit.000372, 174.318900108, 838.181799889, 173.1177001, 1076.65030026, 173.861700058, 1066.72990012, 174.322400093, 173.886800051, 1070.94390011, 838.182600021, 174.316200018, 172.989500284, 174.318400145, 174.298900127, 838.212800026, 
unit.000195, 150.103300095, 152.105399847, 148.820600271, 156.692700148, 149.789200068, 153.136600256, 150.106600046, 149.814400196, 153.161700249, 152.106200218, 150.101000071, 148.693200111, 150.103000164, 150.048400164, 152.129999876, 
unit.000194, 149.308200121, 151.41079998, 148.687700272, 156.743700266, 148.762500286, 153.112500191, 149.311700106, 148.787700176, 153.137700081, 151.403100014, 149.306000233, 148.558600187, 149.307899952, 149.2433002, 151.438799858, 
unit.000197, 150.170900106, 152.254199982, 149.087300062, 156.029800177, 149.84070015, 153.214900255, 150.174300194, 149.865800142, 153.240200281, 152.20810008, 150.168700218, 148.959200144, 150.170599937, 150.144500017, 152.284600019, 
unit.000196, 150.145699978, 152.205999851, 148.953800201, 156.845500231, 149.840200186, 153.163700104, 150.149200201, 149.865300179, 153.188800097, 152.207100153, 150.14350009, 148.826000214, 150.145400047, 150.102000237, 152.214299917, 
unit.000191, 149.107300043, 151.180000067, 148.288100243, 156.896300077, 148.661000252, 153.01060009, 149.110800028, 148.686200142, 153.035700083, 151.100500107, 149.105100155, 148.160700083, 149.107000113, 149.080700159, 151.21179986, 
unit.000190, 149.08190012, 151.21269989, 148.15500021, 156.946800232, 148.660500288, 153.034700155, 149.085300207, 148.685700178, 153.059700251, 151.101000071, 149.079700232, 148.026600122, 149.081599951, 149.034300089, 151.238800049, 
unit.000218, 152.918200016, 154.824300051, 151.885700226, 156.081100225, 152.454300165, 155.69870019, 152.921700001, 152.479500055, 155.723700285, 154.825400114, 152.916000128, 151.757300138, 152.917900085, 152.861400127, 154.854899883, 
unit.000219, 152.926000118, 815.185199976, 152.019000053, 828.820200205, 152.454900265, 823.028700113, 152.932600021, 152.479900122, 827.33430028, 815.186100006, 152.924000025, 151.890700102, 152.925699949, 152.917100191, 815.241699934, 
unit.000216, 152.823300123, 154.925400019, 151.617900133, 157.099300146, 152.40350008, 155.750900269, 152.826700211, 152.428500175, 155.776800156, 154.926600218, 152.814700127, 151.490200281, 152.822800159, 152.71600008, 154.952199936, 
unit.000217, 152.862499952, 154.952899933, 151.751100063, 162.32580018, 152.40410018, 156.838900089, 152.866000175, 152.429200172, 156.864100218, 154.927100182, 152.860500097, 151.623300076, 152.862300158, 152.815700054, 154.99729991, 
unit.000214, 152.653900146, 154.522599936, 151.35130024, 157.150400162, 152.352300167, 155.647600174, 152.657299995, 152.377900124, 155.672700167, 154.523500204, 152.65170002, 151.222100258, 152.653599977, 152.567100048, 154.558899879, 
unit.000215, 152.717100143, 154.62319994, 151.485500097, 157.201200247, 152.352800131, 155.677000284, 152.720500231, 152.37830019, 155.702200174, 154.624300003, 152.71510005, 151.356800079, 152.71690011, 152.65260005, 154.65019989, 
unit.000212, 151.758200169, 153.919299841, 151.083900213, 156.132800102, 151.274500132, 154.570500135, 151.761700153, 151.299800158, 154.595600128, 153.920400143, 151.756000042, 150.955700159, 151.7579, 151.689500093, 153.945800066, 
unit.000213, 151.783300161, 153.946399927, 151.216300249, 156.183900118, 151.275200129, 155.625700235, 151.786800146, 151.300300121, 155.651000261, 153.920900106, 151.781100035, 151.088500261, 151.782999992, 151.757000208, 153.954099894, 
unit.000210, 151.648200035, 153.691499949, 150.817500114, 157.353700161, 151.223700285, 154.51970005, 151.651600122, 151.248900175, 154.544600248, 153.618700027, 151.646000147, 150.69080019, 151.647900105, 151.621700048, 153.748100042, 
unit.000211, 151.690799952, 153.748699903, 150.949800253, 157.40440011, 151.224300146, 154.548100233, 151.694200039, 151.249600172, 154.57310009, 153.61920023, 151.688500166, 150.822600126, 151.690500021, 151.647000074, 153.784399986, 
unit.000269, 160.320000172, 162.885999918, 159.14800024, 165.766900063, 159.890400171, 163.768900156, 160.324300051, 159.915500164, 163.794000149, 162.787700176, 160.317500114, 159.020000219, 160.319600105, 160.289300203, 162.890799999, 
unit.000268, 160.290699959, 164.367799997, 159.012900114, 170.171000242, 159.889200211, 165.873800278, 160.294300079, 159.914400101, 165.898700237, 164.299500227, 160.288100004, 158.884400129, 160.290400028, 160.244300127, 164.489799976, 
unit.000606, 1214.93620014, 1216.5776, 1214.05480027, 1225.31850028, 1214.39260006, 1218.44720006, 1214.94380021, 1214.41780019, 1218.47280025, 1216.52040005, 1214.93430018, 1213.92770028, 1214.93589997, 1214.92540002, 1216.61459994, 
unit.000069, 128.063199997, 132.532599926, 117.604200125, 135.265500069, 118.400600195, 134.01060009, 128.24540019, 118.425600052, 134.035900116, 132.525600195, 128.061100006, 115.712500095, 128.062900066, 128.0479002, 132.535199881, 
unit.000068, 128.033699989, 138.508699894, 117.52820015, 145.356300116, 118.299800158, 139.665600061, 128.165800095, 118.32490015, 139.691000223, 137.899300098, 128.031800032, 115.711600065, 128.033400059, 128.024400234, 138.54219985, 
unit.000061, 127.872699976, 137.885299921, 117.022000074, 145.407000065, 117.790700197, 139.15530014, 127.945200205, 117.815900087, 139.180500269, 137.685900211, 127.870800018, 115.704300165, 127.872400045, 127.864200115, 137.893399954, 
unit.000060, 127.850000143, 138.035199881, 116.945700169, 145.457600117, 117.736700058, 139.08430028, 127.913900137, 117.762000084, 139.109400272, 137.688300133, 127.848200083, 115.703300238, 127.84980011, 127.840800047, 138.059599876, 
unit.000063, 127.91989994, 138.250099897, 117.174100161, 145.508300066, 117.943300247, 139.309900284, 128.007700205, 117.968500137, 139.335100174, 137.795100212, 127.918100119, 115.706100225, 127.91960001, 127.910600185, 138.286999941, 
unit.000062, 127.895699978, 138.142999887, 117.097800255, 145.558900118, 117.888700247, 139.236600161, 127.978200197, 117.914000273, 139.261600256, 137.691300154, 127.893900156, 115.705200195, 127.895499945, 127.88710022, 138.159699917, 
unit.000065, 127.960400105, 138.477299929, 117.300800085, 145.609600067, 118.095300198, 139.439800262, 128.061000109, 118.12040019, 139.465000153, 137.898500204, 127.958600044, 115.707900286, 127.960200071, 127.951300144, 138.498600006, 
unit.000108, 128.376300097, 143.299599886, 118.32460022, 151.627200127, 119.117300272, 144.795300245, 128.632600069, 119.142400265, 144.820400238, 139.627100229, 128.374300003, 115.748400211, 128.376000166, 128.35130024, 143.484200001, 
unit.000067, 128.008399963, 138.35529995, 117.452400208, 145.710800171, 118.248000145, 139.59190011, 128.122000217, 118.273200274, 139.617000103, 137.796200037, 128.006500006, 115.710600138, 128.008100033, 127.999600172, 138.410199881, 
unit.000066, 127.985000134, 138.328199863, 117.376300097, 145.761400223, 118.146900177, 139.513100147, 128.090800047, 118.17200017, 139.538300276, 137.795900106, 127.983100176, 115.708800077, 127.984699965, 127.975800037, 138.35469985, 
unit.000109, 128.479900122, 143.952499866, 118.580700159, 151.678000212, 119.371200085, 145.034600258, 128.764100075, 119.396500111, 145.059900284, 142.74360013, 128.477200031, 115.749300241, 128.479599953, 128.461200237, 143.989300013, 
unit.000423, 901.614900112, 915.564599991, 899.985900164, 1134.80610013, 900.241900206, 1128.99440026, 901.623500109, 900.267800093, 1131.44350028, 915.560400009, 901.606700182, 899.769600153, 901.613800049, 901.154200077, 915.573499918, 
unit.000549, 1143.90960002, 1146.07099986, 1142.67780018, 1174.11190009, 1143.62800026, 1166.68120027, 1143.91420007, 1143.65350008, 1166.71340013, 1145.95540023, 1143.90770006, 1142.55070019, 1143.90939999, 1143.89780021, 1146.14190006, 
unit.000429, 916.529299974, 933.745899916, 914.750700235, 1147.17720008, 914.947600126, 1136.45010018, 916.538500071, 914.973200083, 1138.80880022, 933.741200209, 916.520100117, 914.452100277, 916.52820015, 915.909300089, 933.800699949, 
unit.000543, 1135.27769995, 1138.33730006, 1135.01880026, 1168.74050021, 1135.03800011, 1166.46850014, 1135.28330016, 1135.06330013, 1166.49550009, 1138.33830023, 1135.27580023, 1134.89110017, 1135.27740002, 1135.2670002, 1138.34539986, 
unit.000494, 1067.85669994, 1102.06870008, 1064.42650008, 1224.38050008, 1065.14700007, 1220.98430014, 1067.8743, 1065.17260027, 1223.28030014, 1102.0553, 1067.83780003, 1064.05570006, 1067.85459995, 1066.62900019, 1102.08249998, 
unit.000495, 1069.12580013, 1102.13660002, 1064.77970028, 1224.53540015, 1065.23490024, 1221.15810013, 1069.14350009, 1065.26030016, 1223.49520016, 1102.06340003, 1069.10690022, 1064.45930028, 1069.12350011, 1067.8532002, 1102.16649985, 
unit.000496, 1071.05550003, 1106.1954, 1068.84230018, 1230.39180017, 1069.60710025, 1223.87780023, 1071.07310009, 1069.63290024, 1226.20800018, 1106.18230009, 1071.03630018, 1068.54450011, 1071.05320001, 1069.82570004, 1106.26149988, 
unit.000497, 1072.46099997, 1107.20560002, 1069.27120018, 1230.45100021, 1069.55810022, 1223.5802002, 1072.47930002, 1069.59410024, 1226.07440019, 1107.19220018, 1072.44170022, 1068.87410021, 1072.45869994, 1071.05230021, 1107.23479986, 
unit.000490, 1054.78209996, 1088.19770002, 1050.11650014, 1224.69570017, 1050.99560022, 1215.91710019, 1054.79920006, 1051.02100015, 1218.37330008, 1088.18490005, 1054.76390004, 1049.80030012, 1054.77999997, 1053.63590002, 1088.24099994, 
unit.000491, 1061.24730015, 1095.3276, 1059.11610007, 1219.17410016, 1059.39290023, 1215.97980022, 1061.27130008, 1059.56010008, 1218.36620021, 1095.31480002, 1061.20850015, 1058.74650025, 1061.22790003, 1060.01110005, 1095.33759999, 
unit.000492, 1062.41340017, 1095.83699989, 1059.59200025, 1224.80260015, 1060.62860012, 1218.6019001, 1062.43340015, 1060.65520024, 1220.89370012, 1095.82390022, 1062.39480019, 1059.14590025, 1062.41129994, 1061.22320008, 1095.85019994, 
unit.000493, 1066.63240004, 1100.85759997, 1064.02530026, 1224.88530016, 1065.08200026, 1218.53330016, 1066.64980006, 1065.10730028, 1220.85400009, 1100.84510016, 1066.61360002, 1063.65760016, 1066.63020015, 1065.40150023, 1100.91159987, 
unit.000498, 1073.7671001, 1110.42219996, 1069.62010026, 1236.14310026, 1069.67390013, 1226.18110013, 1073.78500009, 1069.69920015, 1230.24700022, 1110.40890002, 1073.74780011, 1069.30390024, 1073.76480007, 1072.45730019, 1110.43919992, 
unit.000499, 1080.92400002, 1119.87129998, 1077.02460027, 1235.64380026, 1078.12440014, 1226.29020023, 1080.94210005, 1078.1499002, 1230.24640012, 1119.85720015, 1080.90440011, 1076.67980027, 1080.92180014, 1079.66550016, 1119.92159986, 
unit.000398, 844.980999947, 852.353399992, 842.887500286, 1102.32540011, 843.667100191, 1097.24750018, 844.986600161, 843.692500114, 1099.49890018, 852.3525002, 844.97630024, 842.70510006, 844.980400085, 844.709700108, 852.405499935, 
unit.000366, 173.302900076, 822.234099865, 172.319700241, 1063.57560015, 172.681800127, 1053.13880014, 173.30670023, 172.707000256, 1057.53530025, 822.148400068, 173.300100088, 172.191900253, 173.302400112, 173.278800011, 822.274399996, 
unit.000367, 173.317700148, 833.551699877, 172.452700138, 1063.62720013, 172.685200214, 1057.40010023, 173.328000069, 172.710400105, 1061.72670007, 833.552400112, 173.315100193, 172.32490015, 173.317199945, 173.301300049, 833.597499847, 
unit.000364, 173.156500101, 839.387500048, 172.051300287, 1058.6730001, 172.630900145, 1046.84020019, 173.177100182, 172.656000137, 1053.11140013, 839.38830018, 173.153800011, 171.923400164, 173.156000137, 173.106300116, 839.427199841, 
unit.000365, 173.280500174, 843.91050005, 172.186100245, 1063.67810011, 172.634200096, 1053.13830018, 173.284100056, 172.659400225, 1057.37370014, 843.911500216, 173.27760005, 172.056500196, 173.279999971, 173.15500021, 843.967900038, 
unit.000362, 173.093300104, 825.135699987, 171.784400225, 1049.31050014, 172.579900265, 1042.37990022, 173.097000122, 172.605000257, 1046.79210019, 825.074100018, 173.090600014, 171.656500101, 173.09280014, 172.9381001, 825.154700041, 
unit.000363, 173.107800007, 826.798099995, 171.917800188, 1058.72530007, 172.583200216, 1046.81860018, 173.149900198, 172.608300209, 1053.11190009, 826.792900085, 173.105100155, 171.789900064, 173.10739994, 173.091800213, 826.850600004, 
unit.000409, 869.052099943, 879.483799934, 867.295300245, 1118.29920006, 867.772200108, 1111.61630011, 869.059000015, 867.797500134, 1114.09670019, 879.481300116, 869.046000004, 867.084700108, 869.051300049, 868.713900089, 879.492500067, 
unit.000408, 866.024100065, 875.966799974, 863.999900103, 1118.3518002, 864.595800161, 1111.61750007, 866.031200171, 864.621400118, 1114.09720016, 875.964700222, 866.018100023, 863.78970027, 866.023300171, 865.730700016, 875.998100042, 
unit.000407, 865.732500076, 875.763799906, 863.761300087, 1118.46690011, 864.542600155, 1109.23320007, 865.739200115, 864.567900181, 1111.48590016, 875.761700153, 865.726500034, 863.547600269, 865.731800079, 865.419800043, 875.774100065, 
unit.000406, 861.908499956, 873.453399897, 860.452600241, 1118.54360008, 860.503200054, 1109.18320012, 861.915199995, 860.52850008, 1111.43690014, 873.451500177, 861.902900219, 860.240700245, 861.907799959, 861.629700184, 873.480900049, 
unit.000405, 861.631400108, 873.350899935, 860.213200092, 1112.83810019, 860.398700237, 1106.68130016, 861.63830018, 860.425800085, 1109.15630007, 873.349000216, 861.625800133, 859.997300148, 861.630700111, 861.331800222, 873.37590003, 
unit.000404, 858.684200048, 867.625499964, 856.914300203, 1112.89020014, 857.248200178, 1106.63040018, 858.690700054, 857.273600101, 1109.10620022, 867.623800039, 858.678800106, 856.72570014, 858.683500051, 858.432500124, 867.634399891, 
unit.000403, 858.434000015, 867.021300077, 856.694700241, 1112.99180007, 857.207300186, 1104.30490017, 858.44020009, 857.233800173, 1106.54940009, 867.019500017, 858.428800106, 856.487700224, 858.433300018, 858.191200018, 867.057800055, 
unit.000402, 855.374700069, 866.316499949, 853.356000185, 1113.06820011, 854.066600084, 1104.15810013, 855.380800009, 854.09190011, 1106.44810009, 866.314700127, 855.366600037, 853.169300079, 855.374000072, 855.137000084, 866.325399876, 
unit.000401, 855.138499975, 864.735699892, 853.139500141, 1107.33730006, 854.025000095, 1101.97290015, 855.144500017, 854.050200224, 1104.22780013, 864.705500126, 855.133600235, 852.955600262, 855.137900114, 854.905200005, 864.776900053, 
unit.000400, 848.084399939, 855.871999979, 846.355800152, 1107.39430022, 846.82550025, 1101.57840014, 848.090800047, 846.851200104, 1104.02610016, 855.870900154, 848.079700232, 846.1729002, 848.083800077, 847.882500172, 855.924599886, 
unit.000560, 1158.54120016, 1160.19019985, 1158.14960027, 1174.17120028, 1158.3525002, 1166.88610005, 1158.54460001, 1158.37750006, 1166.91130018, 1160.19140005, 1158.53920007, 1158.01600027, 1158.54089999, 1158.51460004, 1160.21939993, 
unit.000561, 1158.55130005, 1160.08979988, 1158.31410027, 1174.22440028, 1158.35280013, 1166.89460015, 1158.55700016, 1158.37790012, 1166.96610022, 1160.09070015, 1158.54940009, 1158.15620017, 1158.55100012, 1158.53980017, 1160.11999989, 
unit.000562, 1159.66499996, 1161.0927, 1158.44910026, 1174.27540016, 1159.43170023, 1166.96580029, 1159.66890001, 1159.45760012, 1166.99180007, 1161.0940001, 1159.66300011, 1158.32000017, 1159.66470003, 1159.65070009, 1161.13310003, 
unit.000563, 1159.67449999, 1160.9921, 1158.58280015, 1174.32630014, 1159.43220019, 1166.99980021, 1159.67970014, 1159.45800018, 1167.02510023, 1160.9934001, 1159.67280006, 1158.4546001, 1159.67429996, 1159.6637001, 1161.0007, 
unit.000564, 1163.79159999, 1165.40170002, 1162.93540025, 1174.37700009, 1163.13640022, 1167.01820016, 1163.79500008, 1163.16150022, 1167.04670024, 1165.40260005, 1163.78960013, 1162.80760026, 1163.79130006, 1163.77770019, 1165.41109991, 
unit.000565, 1163.80130005, 1165.41179991, 1163.06910014, 1174.42790008, 1163.13690019, 1167.05200028, 1163.80640006, 1163.16200018, 1167.07730007, 1165.40320015, 1163.79950023, 1162.94160008, 1163.80110002, 1163.79030013, 1165.42910004, 
unit.000566, 1164.92410016, 1166.40470004, 1163.21050024, 1174.47900009, 1164.21510005, 1167.07400012, 1164.92740011, 1164.24030018, 1167.09900022, 1166.40600014, 1164.9222002, 1163.07580018, 1164.92379999, 1164.90120006, 1166.44339991, 
unit.000567, 1164.93390012, 1166.30410004, 1163.3440001, 1174.52980018, 1164.21560025, 1167.10400009, 1164.9388001, 1164.24070024, 1167.12920022, 1166.3053, 1164.93210006, 1163.21640015, 1164.93359995, 1164.92280006, 1166.34450006, 
unit.000568, 1164.9447, 1166.4440999, 1163.4769001, 1174.58070016, 1164.26610017, 1167.12520027, 1164.94960022, 1164.29110026, 1167.15060019, 1166.4064002, 1164.94280005, 1163.34940028, 1164.94440007, 1164.93270016, 1166.47029996, 
unit.000569, 1170.0316, 1171.61570001, 1168.66770005, 1174.63190007, 1169.41340017, 1172.05780005, 1170.03500009, 1169.4388001, 1172.08320022, 1171.61660004, 1170.02960014, 1168.53890014, 1170.03130007, 1170.01460004, 1171.6559, 
unit.000391, 830.070300102, 835.766900063, 829.055100203, 1097.01080012, 829.360300064, 1089.86140013, 830.075000048, 829.385400057, 1092.36200023, 835.766600132, 830.06670022, 828.899100065, 830.069800138, 829.923600197, 835.776299953, 
unit.000388, 823.762900114, 828.94389987, 822.248400211, 1091.56650019, 823.114500284, 1086.80430007, 823.767400026, 823.139800072, 1089.06050014, 828.911300182, 823.75970006, 822.118200064, 823.762500048, 823.701700211, 828.952199936, 
unit.000389, 826.947999954, 832.141599894, 825.550600052, 1096.7592001, 826.204100132, 1089.11160016, 826.952600002, 826.229300261, 1091.60530019, 832.141600132, 826.944500208, 825.395500183, 826.94749999, 826.871000051, 832.16960001, 
unit.000225, 153.994699955, 156.207999945, 153.074300051, 161.812100172, 153.634000063, 158.020400286, 153.998200178, 153.659400225, 158.045600176, 156.13470006, 153.992600203, 152.943200111, 153.994400024, 153.96750021, 156.244199991, 
unit.000259, 159.056900024, 161.482300043, 157.791100264, 166.338500261, 158.609700203, 162.486900091, 159.060500145, 158.634800196, 162.511900187, 161.468500137, 159.054500103, 157.663500071, 159.056600094, 159.026500225, 161.490499973, 
unit.000223, 153.077500105, 155.061199903, 152.549900055, 162.377300262, 152.556400061, 156.890100241, 153.080900192, 152.581500053, 156.915400267, 155.02820015, 153.075200081, 152.4229002, 153.077100039, 153.050400019, 155.112099886, 
unit.000222, 153.051599979, 154.85559988, 152.417200089, 157.963100195, 152.555900097, 155.728200197, 153.0552001, 152.58100009, 155.753500223, 154.82580018, 153.049400091, 152.2900002, 153.051300049, 153.023800135, 154.905799866, 
unit.000221, 153.025099993, 155.127799988, 152.284700155, 161.913700104, 152.505600214, 156.890600204, 153.02850008, 152.530700207, 156.91590023, 155.128900051, 153.022800207, 152.156900167, 153.024700165, 152.963000059, 155.167000055, 
unit.000220, 152.964300156, 155.02670002, 152.151500225, 161.964500189, 152.505200148, 156.839400053, 152.96780014, 152.53030014, 156.864600182, 155.027800083, 152.962000132, 152.02390027, 152.963900089, 152.924800158, 155.060600042, 
unit.000380, 798.00970006, 1458.6566999, 174.208300114, 1476.13600016, 175.094600201, 1467.71910024, 798.01330018, 175.119900227, 1473.23710012, 1458.65770006, 176.768900156, 174.080800056, 176.771199942, 176.596700191, 1458.69899988, 
unit.000381, 799.9296, 1467.57229996, 174.341700077, 1481.30990028, 175.101100206, 1468.74770021, 799.934400082, 175.126400232, 1474.66460013, 1467.57310009, 176.78030014, 174.213900089, 176.782500029, 176.771000147, 1467.64669991, 
unit.000382, 800.033100128, 1445.83329988, 174.475500107, 1465.7592001, 175.145900249, 1447.62350011, 800.037000179, 175.17140007, 1463.14490008, 1445.83410001, 176.843100071, 174.347200155, 176.845400095, 176.781500101, 1445.98099995, 
unit.000383, 804.680600166, 1467.64750004, 174.608400106, 1481.36530018, 175.152200222, 1473.26580024, 804.684400082, 175.177300215, 1477.84880018, 1467.57370019, 177.2979002, 174.480800152, 177.300199986, 176.844300032, 1467.71399999, 
unit.000384, 813.313300133, 825.57889986, 811.806400061, 1086.64220023, 812.735800266, 1080.2980001, 813.317000151, 812.761000156, 1082.66110015, 825.579500198, 813.310300112, 811.677500248, 813.312900066, 813.263700008, 825.596400023, 
unit.000385, 816.441100121, 825.882499933, 815.24630022, 1091.75950027, 815.817200184, 1082.68990016, 816.445000172, 815.842400074, 1084.93930006, 825.8829, 816.438200235, 815.115900278, 816.440700054, 816.40410018, 825.91809988, 
unit.000386, 816.485300064, 827.763900042, 815.40320015, 1091.62940025, 815.875100136, 1084.30710006, 816.489500046, 815.900400162, 1086.75350022, 827.701900005, 816.482400179, 815.273800135, 816.484899998, 816.439700127, 827.789599895, 
unit.000387, 823.703299999, 829.182899952, 822.091200113, 1091.6809001, 823.063600063, 1084.96570015, 823.707700014, 823.088900089, 1087.51270008, 829.114500046, 823.700000048, 821.961500168, 823.702900171, 823.638400078, 829.190999985, 
unit.000146, 142.811200142, 144.857899904, 142.293000221, 150.354600191, 142.407000065, 145.89890027, 142.814600229, 142.43200016, 145.924000263, 144.85890007, 142.79610014, 142.165700197, 142.807600021, 142.645100117, 145.023000002, 
